payment_id,customer_id,amount,failure_reason,attempt_number,successful_payment_count,failed_payment_count,customer_ltv,subscription_age,payment_method,days_since_last_success,previous_recovery_rate,recovered
pay_037852,C5310,499,INSUFFICIENT_FUNDS,1,44,0,21956.0,56,netbanking,1,1.0,1
pay_037853,C5605,999,INSUFFICIENT_FUNDS,2,12,0,11988.0,14,card,12,1.0,1
pay_037854,C9702,999,MANDATE_FAILURE,2,6,1,5994.0,5,card,57,0.64,0
pay_037855,C8756,999,EXPIRED_CARD,1,3,0,2997.0,10,upi,1,1.0,1
pay_037856,C4813,499,INSUFFICIENT_FUNDS,1,8,0,3992.0,9,card,32,1.0,1
pay_037857,C6891,999,MANDATE_FAILURE,2,10,0,9990.0,9,card,51,1.0,0
pay_037858,C7888,1999,GATEWAY_ERROR,1,0,2,0.0,1,card,26,0.77,0
pay_037859,C7194,2999,BANK_DECLINE,3,2,0,5998.0,3,card,77,1.0,0
pay_037860,C9147,2999,EXPIRED_CARD,1,12,1,35988.0,9,card,9,0.79,1
pay_037861,C4202,499,GATEWAY_ERROR,1,20,0,9980.0,20,upi,12,1.0,0
pay_037862,C1342,4999,INSUFFICIENT_FUNDS,2,1,0,4999.0,3,card,48,1.0,0
pay_037863,C8745,499,INSUFFICIENT_FUNDS,1,6,1,2994.0,3,card,12,0.76,1
pay_037864,C2423,1999,UNKNOWN,2,19,0,37981.0,18,nach_mandate,37,1.0,1
pay_037865,C9337,499,EXPIRED_CARD,1,12,1,5988.0,15,card,52,0.86,1
pay_037866,C5557,1999,UNKNOWN,1,5,0,9995.0,8,upi,14,1.0,1
pay_037867,C7647,2999,EXPIRED_CARD,2,0,0,0.0,1,upi,7,1.0,0
pay_037868,C2911,2999,EXPIRED_CARD,1,10,2,29990.0,8,card,18,0.66,0
pay_037869,C2339,999,EXPIRED_CARD,1,14,1,13986.0,22,upi,8,0.79,0
pay_037870,C3246,999,INSUFFICIENT_FUNDS,4,1,0,999.0,1,card,5,1.0,1
pay_037871,C7446,999,EXPIRED_CARD,1,3,2,2997.0,2,upi,65,0.49,1
pay_037872,C3951,499,BANK_DECLINE,1,12,0,5988.0,20,nach_mandate,9,1.0,1
pay_037873,C1497,2999,EXPIRED_CARD,2,10,1,29990.0,9,upi,15,0.86,1
pay_037874,C1790,999,INSUFFICIENT_FUNDS,1,6,1,5994.0,14,netbanking,5,0.43,0
pay_037875,C9201,999,INSUFFICIENT_FUNDS,1,16,0,15984.0,17,card,80,1.0,0
pay_037876,C4098,1999,EXPIRED_CARD,2,7,1,13993.0,5,upi,85,0.38,1
pay_037877,C9184,1999,EXPIRED_CARD,3,12,0,23988.0,5,card,6,1.0,1
pay_037878,C3816,2999,INSUFFICIENT_FUNDS,1,3,0,8997.0,4,card,2,1.0,1
pay_037879,C1326,999,EXPIRED_CARD,2,1,0,999.0,3,card,1,1.0,0
pay_037880,C1882,4999,EXPIRED_CARD,1,8,0,39992.0,5,card,70,1.0,0
pay_037881,C2671,9999,BANK_DECLINE,1,33,1,329967.0,37,netbanking,35,0.91,1
pay_037882,C6002,999,EXPIRED_CARD,3,3,2,2997.0,2,card,38,0.58,1
pay_037883,C9929,499,INSUFFICIENT_FUNDS,2,3,0,1497.0,4,upi,1,1.0,1
pay_037884,C3174,499,EXPIRED_CARD,2,4,1,1996.0,5,upi,29,0.45,0
pay_037885,C6235,999,MANDATE_FAILURE,2,3,0,2997.0,3,netbanking,47,1.0,0
pay_037886,C1923,999,BANK_DECLINE,2,2,0,1998.0,1,upi,10,1.0,1
pay_037887,C5266,9999,EXPIRED_CARD,1,3,1,29997.0,3,upi,14,0.93,0
pay_037888,C9112,2999,INSUFFICIENT_FUNDS,3,5,0,14995.0,10,card,43,1.0,0
pay_037889,C3824,9999,INSUFFICIENT_FUNDS,1,13,1,129987.0,11,card,14,0.81,1
pay_037890,C6107,1999,INSUFFICIENT_FUNDS,1,4,1,7996.0,3,card,5,0.48,1
pay_037891,C7869,499,GATEWAY_ERROR,1,6,0,2994.0,9,nach_mandate,6,1.0,1
pay_037892,C6720,999,GATEWAY_ERROR,3,3,1,2997.0,1,upi,76,0.26,1
pay_037893,C3070,2999,BANK_DECLINE,1,14,0,41986.0,12,card,36,1.0,1
pay_037894,C8346,999,BANK_DECLINE,2,1,2,999.0,1,nach_mandate,17,0.37,0
pay_037895,C7544,1999,INSUFFICIENT_FUNDS,1,17,1,33983.0,13,card,4,0.89,1
pay_037896,C5600,1999,INSUFFICIENT_FUNDS,1,12,0,23988.0,8,card,19,1.0,1
pay_037897,C1920,9999,GATEWAY_ERROR,1,5,0,49995.0,2,card,22,1.0,1
pay_037898,C7091,999,UNKNOWN,1,3,0,2997.0,2,upi,10,1.0,1
pay_037899,C4482,1999,INSUFFICIENT_FUNDS,2,1,0,1999.0,1,nach_mandate,49,1.0,0
pay_037900,C7472,499,BANK_DECLINE,2,13,1,6487.0,10,nach_mandate,119,0.8,0
pay_037901,C2443,999,BANK_DECLINE,1,6,2,5994.0,20,upi,91,0.85,0
pay_037902,C3801,4999,EXPIRED_CARD,1,24,0,119976.0,24,card,26,1.0,0
pay_037903,C2775,1999,INSUFFICIENT_FUNDS,2,10,0,19990.0,11,card,10,1.0,1
pay_037904,C9220,999,BANK_DECLINE,3,25,0,24975.0,27,card,62,1.0,1
pay_037905,C3292,1999,BANK_DECLINE,2,25,1,49975.0,24,card,12,0.83,1
pay_037906,C4703,499,GATEWAY_ERROR,1,13,0,6487.0,15,nach_mandate,13,1.0,1
pay_037907,C1825,2999,MANDATE_FAILURE,2,6,0,17994.0,6,card,24,1.0,1
pay_037908,C8711,2999,INSUFFICIENT_FUNDS,1,18,0,53982.0,22,card,78,1.0,1
pay_037909,C4741,2999,BANK_DECLINE,1,4,1,11996.0,6,netbanking,3,0.6,1
pay_037910,C9330,999,GATEWAY_ERROR,1,8,0,7992.0,7,upi,38,1.0,1
pay_037911,C5452,499,EXPIRED_CARD,3,15,1,7485.0,14,nach_mandate,68,0.48,0
pay_037912,C3259,2999,EXPIRED_CARD,2,35,1,104965.0,32,card,5,0.3,0
pay_037913,C2162,499,EXPIRED_CARD,1,10,0,4990.0,9,card,36,1.0,0
pay_037914,C4439,9999,GATEWAY_ERROR,4,4,1,39996.0,3,netbanking,3,0.68,1
pay_037915,C3533,1999,MANDATE_FAILURE,3,1,0,1999.0,2,card,97,1.0,1
pay_037916,C6612,499,GATEWAY_ERROR,1,3,0,1497.0,5,card,56,1.0,1
pay_037917,C8930,499,MANDATE_FAILURE,1,4,0,1996.0,8,card,2,1.0,0
pay_037918,C3225,1999,EXPIRED_CARD,1,2,1,3998.0,5,upi,57,0.12,1
pay_037919,C4672,24999,INSUFFICIENT_FUNDS,1,17,1,424983.0,15,upi,52,0.84,1
pay_037920,C3160,499,INSUFFICIENT_FUNDS,1,3,0,1497.0,10,card,73,1.0,1
pay_037921,C9474,499,GATEWAY_ERROR,1,4,1,1996.0,7,netbanking,13,0.53,1
pay_037922,C2797,1999,INSUFFICIENT_FUNDS,3,2,0,3998.0,3,card,67,1.0,1
pay_037923,C2244,1999,INSUFFICIENT_FUNDS,2,11,1,21989.0,12,nach_mandate,26,0.85,1
pay_037924,C8069,2999,GATEWAY_ERROR,1,16,0,47984.0,14,card,8,1.0,1
pay_037925,C8893,2999,EXPIRED_CARD,3,21,1,62979.0,19,card,1,0.86,1
pay_037926,C5408,1999,INSUFFICIENT_FUNDS,4,46,2,91954.0,57,card,14,0.83,1
pay_037927,C2930,999,EXPIRED_CARD,3,2,2,1998.0,4,card,23,0.66,0
pay_037928,C3518,1999,BANK_DECLINE,1,0,1,0.0,1,upi,17,0.82,0
pay_037929,C1047,499,BANK_DECLINE,1,9,0,4491.0,9,card,10,1.0,0
pay_037930,C1133,499,INSUFFICIENT_FUNDS,2,26,0,12974.0,31,nach_mandate,62,1.0,1
pay_037931,C6675,1999,GATEWAY_ERROR,1,2,0,3998.0,4,nach_mandate,39,1.0,1
pay_037932,C3364,999,INSUFFICIENT_FUNDS,1,14,0,13986.0,17,nach_mandate,17,1.0,1
pay_037933,C4509,2999,INSUFFICIENT_FUNDS,1,7,1,20993.0,5,upi,148,0.69,0
pay_037934,C8153,499,EXPIRED_CARD,4,5,0,2495.0,6,card,11,1.0,0
pay_037935,C5094,24999,EXPIRED_CARD,2,41,0,1024959.0,36,card,18,1.0,1
pay_037936,C3537,999,INSUFFICIENT_FUNDS,2,7,1,6993.0,8,card,42,0.76,1
pay_037937,C8996,4999,INSUFFICIENT_FUNDS,2,15,0,74985.0,16,netbanking,4,1.0,1
pay_037938,C6984,999,GATEWAY_ERROR,1,5,1,4995.0,10,card,56,0.82,1
pay_037939,C3471,499,INSUFFICIENT_FUNDS,1,21,0,10479.0,18,upi,57,1.0,1
pay_037940,C3434,999,EXPIRED_CARD,1,5,2,4995.0,5,card,100,0.66,0
pay_037941,C6021,4999,EXPIRED_CARD,4,29,1,144971.0,26,netbanking,6,0.86,1
pay_037942,C5335,1999,INSUFFICIENT_FUNDS,2,5,0,9995.0,10,card,36,1.0,1
pay_037943,C4522,499,GATEWAY_ERROR,1,5,0,2495.0,5,card,20,1.0,1
pay_037944,C3305,999,UNKNOWN,3,2,1,1998.0,1,card,15,0.81,1
pay_037945,C6287,499,INSUFFICIENT_FUNDS,3,0,1,0.0,1,netbanking,12,0.52,0
pay_037946,C1663,1999,UNKNOWN,2,8,0,15992.0,6,card,27,1.0,1
pay_037947,C6681,999,GATEWAY_ERROR,2,0,1,0.0,3,card,8,0.85,0
pay_037948,C8443,499,GATEWAY_ERROR,2,0,1,0.0,1,netbanking,35,0.66,0
pay_037949,C6944,2999,INSUFFICIENT_FUNDS,3,4,0,11996.0,10,upi,19,1.0,0
pay_037950,C8774,999,INSUFFICIENT_FUNDS,2,40,0,39960.0,54,card,49,1.0,1
pay_037951,C5849,1999,BANK_DECLINE,1,3,0,5997.0,7,card,2,1.0,0
pay_037952,C5200,1999,INSUFFICIENT_FUNDS,1,8,0,15992.0,10,card,1,1.0,1
pay_037953,C8097,999,MANDATE_FAILURE,2,4,1,3996.0,3,card,6,0.46,0
pay_037954,C6022,499,BANK_DECLINE,3,0,0,0.0,3,upi,38,1.0,0
pay_037955,C4492,1999,INSUFFICIENT_FUNDS,1,6,0,11994.0,5,upi,44,1.0,1
pay_037956,C6468,1999,INSUFFICIENT_FUNDS,2,22,0,43978.0,22,card,22,1.0,1
pay_037957,C8939,9999,INSUFFICIENT_FUNDS,3,39,0,389961.0,39,card,24,1.0,1
pay_037958,C2673,1999,EXPIRED_CARD,2,19,0,37981.0,17,card,20,1.0,1
pay_037959,C2342,999,GATEWAY_ERROR,2,0,0,0.0,1,upi,9,1.0,1
pay_037960,C9431,4999,BANK_DECLINE,1,7,2,34993.0,7,card,7,0.7,1
pay_037961,C7570,999,EXPIRED_CARD,1,6,0,5994.0,7,upi,4,1.0,0
pay_037962,C4049,499,INSUFFICIENT_FUNDS,1,27,0,13473.0,33,upi,24,1.0,1
pay_037963,C7283,999,INSUFFICIENT_FUNDS,3,15,0,14985.0,17,upi,87,1.0,1
pay_037964,C5247,999,UNKNOWN,4,12,1,11988.0,16,card,31,0.68,0
pay_037965,C7574,999,MANDATE_FAILURE,1,12,0,11988.0,10,netbanking,28,1.0,1
pay_037966,C6331,4999,INSUFFICIENT_FUNDS,1,8,0,39992.0,13,card,15,1.0,0
pay_037967,C1399,499,EXPIRED_CARD,1,12,0,5988.0,15,upi,47,1.0,0
pay_037968,C2937,999,BANK_DECLINE,1,6,1,5994.0,10,card,10,0.51,1
pay_037969,C9373,1999,EXPIRED_CARD,4,22,1,43978.0,23,netbanking,85,0.64,0
pay_037970,C2074,999,BANK_DECLINE,1,3,1,2997.0,1,card,12,0.53,1
pay_037971,C3573,999,MANDATE_FAILURE,2,37,1,36963.0,35,card,10,0.8,1
pay_037972,C3397,4999,GATEWAY_ERROR,3,13,0,64987.0,18,card,46,1.0,1
pay_037973,C1418,2999,INSUFFICIENT_FUNDS,1,6,0,17994.0,10,upi,2,1.0,1
pay_037974,C1639,499,INSUFFICIENT_FUNDS,3,25,0,12475.0,24,upi,30,1.0,1
pay_037975,C3084,999,INSUFFICIENT_FUNDS,3,19,0,18981.0,22,card,22,1.0,1
pay_037976,C5589,1999,INSUFFICIENT_FUNDS,1,9,0,17991.0,7,card,36,1.0,1
pay_037977,C1358,9999,MANDATE_FAILURE,1,24,0,239976.0,22,nach_mandate,116,1.0,0
pay_037978,C2803,2999,INSUFFICIENT_FUNDS,1,1,0,2999.0,3,card,18,1.0,1
pay_037979,C6204,1999,INSUFFICIENT_FUNDS,2,6,0,11994.0,8,card,2,1.0,1
pay_037980,C8889,499,INSUFFICIENT_FUNDS,3,1,0,499.0,4,nach_mandate,31,1.0,1
pay_037981,C1538,999,INSUFFICIENT_FUNDS,1,3,0,2997.0,2,card,1,1.0,1
pay_037982,C5439,999,INSUFFICIENT_FUNDS,1,22,0,21978.0,28,card,4,1.0,1
pay_037983,C7888,999,GATEWAY_ERROR,1,6,1,5994.0,6,nach_mandate,173,0.82,0
pay_037984,C1865,999,INSUFFICIENT_FUNDS,1,16,0,15984.0,14,card,75,1.0,1
pay_037985,C7028,999,INSUFFICIENT_FUNDS,2,2,0,1998.0,6,card,63,1.0,0
pay_037986,C9967,1999,BANK_DECLINE,2,5,0,9995.0,10,card,19,1.0,0
pay_037987,C5671,999,UNKNOWN,1,6,0,5994.0,6,upi,12,1.0,1
pay_037988,C2035,499,MANDATE_FAILURE,1,22,1,10978.0,17,card,23,0.6,1
pay_037989,C9552,499,INSUFFICIENT_FUNDS,2,12,0,5988.0,19,netbanking,38,1.0,1
pay_037990,C3819,499,BANK_DECLINE,1,5,0,2495.0,7,card,4,1.0,0
pay_037991,C9487,499,GATEWAY_ERROR,1,16,0,7984.0,24,netbanking,31,1.0,1
pay_037992,C2426,4999,EXPIRED_CARD,2,7,1,34993.0,6,upi,6,0.64,0
pay_037993,C6494,1999,EXPIRED_CARD,1,13,1,25987.0,18,upi,91,0.59,0
pay_037994,C1692,2999,EXPIRED_CARD,1,16,0,47984.0,13,card,41,1.0,1
pay_037995,C8593,499,INSUFFICIENT_FUNDS,1,8,0,3992.0,8,card,28,1.0,1
pay_037996,C2067,499,INSUFFICIENT_FUNDS,1,19,2,9481.0,27,card,20,0.7,1
pay_037997,C2132,499,MANDATE_FAILURE,1,9,1,4491.0,11,upi,3,0.86,0
pay_037998,C8612,1999,MANDATE_FAILURE,4,16,0,31984.0,23,card,4,1.0,0
pay_037999,C1946,1999,INSUFFICIENT_FUNDS,2,17,0,33983.0,16,card,48,1.0,1
pay_038000,C2615,999,INSUFFICIENT_FUNDS,2,9,0,8991.0,10,upi,24,1.0,1
pay_038001,C9254,499,INSUFFICIENT_FUNDS,2,4,3,1996.0,5,upi,24,0.78,0
pay_038002,C6715,999,EXPIRED_CARD,2,28,0,27972.0,37,card,14,1.0,1
pay_038003,C7069,999,MANDATE_FAILURE,2,2,0,1998.0,1,upi,13,1.0,0
pay_038004,C1393,499,INSUFFICIENT_FUNDS,1,31,2,15469.0,27,card,5,0.38,1
pay_038005,C8534,999,INSUFFICIENT_FUNDS,2,7,0,6993.0,9,card,12,1.0,1
pay_038006,C8422,2999,GATEWAY_ERROR,2,16,1,47984.0,17,upi,18,0.79,1
pay_038007,C7202,4999,MANDATE_FAILURE,2,8,3,39992.0,5,upi,33,0.42,0
pay_038008,C1519,499,BANK_DECLINE,3,6,1,2994.0,6,card,101,0.82,0
pay_038009,C1388,999,EXPIRED_CARD,1,0,1,0.0,3,upi,6,0.66,0
pay_038010,C1587,999,EXPIRED_CARD,3,35,0,34965.0,38,card,64,1.0,1
pay_038011,C4497,1999,INSUFFICIENT_FUNDS,2,2,0,3998.0,1,card,16,1.0,0
pay_038012,C8669,999,MANDATE_FAILURE,2,7,1,6993.0,6,card,1,0.7,0
pay_038013,C3571,1999,EXPIRED_CARD,2,1,1,1999.0,5,card,54,0.6,0
pay_038014,C9471,499,MANDATE_FAILURE,1,19,1,9481.0,21,card,21,0.6,1
pay_038015,C7708,1999,INSUFFICIENT_FUNDS,2,6,1,11994.0,9,card,22,0.86,1
pay_038016,C9996,999,INSUFFICIENT_FUNDS,1,3,0,2997.0,3,netbanking,4,1.0,1
pay_038017,C9266,1999,GATEWAY_ERROR,1,4,0,7996.0,9,upi,1,1.0,1
pay_038018,C3985,4999,EXPIRED_CARD,1,4,1,19996.0,4,card,2,0.56,1
pay_038019,C1709,9999,INSUFFICIENT_FUNDS,1,2,0,19998.0,1,card,13,1.0,1
pay_038020,C4662,1999,GATEWAY_ERROR,2,5,1,9995.0,10,upi,12,0.33,1
pay_038021,C5630,499,INSUFFICIENT_FUNDS,1,6,1,2994.0,6,upi,44,0.36,1
pay_038022,C2430,4999,INSUFFICIENT_FUNDS,1,4,0,19996.0,4,upi,36,1.0,1
pay_038023,C5991,999,INSUFFICIENT_FUNDS,2,1,1,999.0,3,netbanking,61,0.77,1
pay_038024,C6067,999,BANK_DECLINE,1,5,0,4995.0,8,card,36,1.0,1
pay_038025,C9838,499,GATEWAY_ERROR,1,25,0,12475.0,25,nach_mandate,10,1.0,1
pay_038026,C3038,4999,BANK_DECLINE,1,12,0,59988.0,18,netbanking,14,1.0,1
pay_038027,C5133,9999,INSUFFICIENT_FUNDS,2,3,1,29997.0,1,card,18,0.37,1
pay_038028,C6351,9999,INSUFFICIENT_FUNDS,2,13,0,129987.0,16,card,27,1.0,1
pay_038029,C3215,999,BANK_DECLINE,1,0,1,0.0,1,upi,33,0.63,0
pay_038030,C4356,2999,MANDATE_FAILURE,1,6,0,17994.0,10,card,33,1.0,1
pay_038031,C1102,1999,GATEWAY_ERROR,2,17,3,33983.0,19,card,5,0.28,1
pay_038032,C9336,999,EXPIRED_CARD,2,8,0,7992.0,8,upi,8,1.0,1
pay_038033,C9946,2999,GATEWAY_ERROR,2,6,0,17994.0,6,card,29,1.0,1
pay_038034,C7803,999,INSUFFICIENT_FUNDS,1,41,0,40959.0,34,nach_mandate,88,1.0,1
pay_038035,C5461,2999,BANK_DECLINE,1,0,0,0.0,1,upi,18,1.0,1
pay_038036,C7296,9999,EXPIRED_CARD,2,0,0,0.0,2,card,81,1.0,0
pay_038037,C7565,1999,INSUFFICIENT_FUNDS,1,28,1,55972.0,25,card,4,0.61,1
pay_038038,C7462,4999,INSUFFICIENT_FUNDS,1,24,0,119976.0,27,upi,1,1.0,1
pay_038039,C1082,999,INSUFFICIENT_FUNDS,1,4,0,3996.0,6,card,7,1.0,0
pay_038040,C8963,499,UNKNOWN,1,11,0,5489.0,10,upi,29,1.0,0
pay_038041,C6990,1999,INSUFFICIENT_FUNDS,2,3,0,5997.0,3,nach_mandate,172,1.0,1
pay_038042,C6752,999,INSUFFICIENT_FUNDS,3,28,0,27972.0,26,upi,48,1.0,1
pay_038043,C7222,999,INSUFFICIENT_FUNDS,4,6,0,5994.0,8,netbanking,49,1.0,0
pay_038044,C4668,1999,INSUFFICIENT_FUNDS,1,5,1,9995.0,10,netbanking,9,0.78,1
pay_038045,C2615,499,EXPIRED_CARD,1,3,0,1497.0,2,upi,24,1.0,1
pay_038046,C5246,999,BANK_DECLINE,1,7,1,6993.0,12,upi,33,0.85,0
pay_038047,C3062,499,INSUFFICIENT_FUNDS,2,14,1,6986.0,15,upi,11,0.27,1
pay_038048,C9971,9999,EXPIRED_CARD,1,2,1,19998.0,5,upi,84,0.82,0
pay_038049,C8555,499,INSUFFICIENT_FUNDS,1,20,2,9980.0,28,netbanking,5,0.74,0
pay_038050,C2058,4999,GATEWAY_ERROR,2,7,1,34993.0,3,card,32,0.35,1
pay_038051,C3398,4999,INSUFFICIENT_FUNDS,2,26,0,129974.0,28,card,6,1.0,1
pay_038052,C3330,999,BANK_DECLINE,4,13,2,12987.0,15,card,53,0.88,1
pay_038053,C2759,499,EXPIRED_CARD,1,17,1,8483.0,22,card,2,0.54,0
pay_038054,C1427,1999,INSUFFICIENT_FUNDS,1,10,0,19990.0,15,card,1,1.0,1
pay_038055,C6377,499,INSUFFICIENT_FUNDS,2,10,0,4990.0,7,upi,28,1.0,0
pay_038056,C6029,1999,EXPIRED_CARD,3,5,1,9995.0,5,card,6,0.5,0
pay_038057,C4876,499,GATEWAY_ERROR,2,22,0,10978.0,16,card,21,1.0,1
pay_038058,C3116,499,INSUFFICIENT_FUNDS,2,3,0,1497.0,5,nach_mandate,4,1.0,1
pay_038059,C1559,499,INSUFFICIENT_FUNDS,3,0,1,0.0,1,netbanking,28,0.67,0
pay_038060,C6441,1999,GATEWAY_ERROR,2,5,0,9995.0,4,card,6,1.0,1
pay_038061,C3617,2999,BANK_DECLINE,2,20,2,59980.0,17,card,10,0.92,1
pay_038062,C1589,2999,EXPIRED_CARD,1,9,1,26991.0,19,nach_mandate,6,0.66,0
pay_038063,C1498,1999,EXPIRED_CARD,1,3,1,5997.0,4,upi,11,0.7,1
pay_038064,C7347,999,INSUFFICIENT_FUNDS,1,5,0,4995.0,5,card,45,1.0,1
pay_038065,C8904,1999,EXPIRED_CARD,4,6,0,11994.0,10,card,30,1.0,0
pay_038066,C8432,1999,BANK_DECLINE,1,3,1,5997.0,4,card,1,0.72,1
pay_038067,C6956,1999,INSUFFICIENT_FUNDS,1,12,0,23988.0,12,card,43,1.0,1
pay_038068,C5483,499,INSUFFICIENT_FUNDS,1,6,1,2994.0,4,card,38,0.67,0
pay_038069,C9607,1999,INSUFFICIENT_FUNDS,1,4,1,7996.0,2,card,1,0.92,1
pay_038070,C5996,999,MANDATE_FAILURE,1,3,0,2997.0,3,nach_mandate,26,1.0,1
pay_038071,C2591,999,INSUFFICIENT_FUNDS,3,5,1,4995.0,4,upi,4,0.51,1
pay_038072,C5407,1999,INSUFFICIENT_FUNDS,1,6,2,11994.0,3,card,7,0.61,0
pay_038073,C4883,1999,INSUFFICIENT_FUNDS,1,45,0,89955.0,44,card,21,1.0,1
pay_038074,C2607,499,INSUFFICIENT_FUNDS,1,12,0,5988.0,13,card,3,1.0,1
pay_038075,C4724,499,UNKNOWN,1,2,2,998.0,3,card,42,0.86,1
pay_038076,C8555,2999,INSUFFICIENT_FUNDS,1,6,0,17994.0,7,upi,8,1.0,1
pay_038077,C1202,1999,EXPIRED_CARD,1,4,0,7996.0,4,upi,7,1.0,0
pay_038078,C4854,4999,INSUFFICIENT_FUNDS,1,11,1,54989.0,14,netbanking,13,0.72,1
pay_038079,C9301,999,EXPIRED_CARD,1,16,0,15984.0,25,upi,2,1.0,0
pay_038080,C1768,9999,GATEWAY_ERROR,1,6,2,59994.0,7,upi,1,0.62,0
pay_038081,C1138,999,GATEWAY_ERROR,2,6,1,5994.0,7,upi,8,0.72,1
pay_038082,C1220,4999,BANK_DECLINE,2,8,2,39992.0,7,upi,74,0.55,1
pay_038083,C8356,1999,BANK_DECLINE,1,11,2,21989.0,8,card,9,0.68,0
pay_038084,C4927,999,BANK_DECLINE,1,1,0,999.0,1,upi,11,1.0,0
pay_038085,C3387,999,INSUFFICIENT_FUNDS,1,8,0,7992.0,11,nach_mandate,4,1.0,1
pay_038086,C3525,1999,UNKNOWN,1,36,1,71964.0,37,card,80,0.65,1
pay_038087,C6054,1999,INSUFFICIENT_FUNDS,1,26,0,51974.0,19,upi,1,1.0,1
pay_038088,C7956,1999,BANK_DECLINE,1,19,0,37981.0,24,netbanking,23,1.0,1
pay_038089,C2609,4999,UNKNOWN,4,5,0,24995.0,4,upi,27,1.0,0
pay_038090,C6443,1999,GATEWAY_ERROR,2,6,1,11994.0,12,upi,4,0.38,1
pay_038091,C1198,499,INSUFFICIENT_FUNDS,1,28,0,13972.0,27,netbanking,3,1.0,1
pay_038092,C6984,499,MANDATE_FAILURE,2,1,1,499.0,1,card,4,0.51,1
pay_038093,C2369,2999,BANK_DECLINE,1,28,2,83972.0,26,upi,72,0.48,1
pay_038094,C4571,999,GATEWAY_ERROR,2,1,1,999.0,1,card,8,0.53,1
pay_038095,C1488,9999,MANDATE_FAILURE,1,43,1,429957.0,49,upi,22,0.89,1
pay_038096,C4540,1999,GATEWAY_ERROR,1,1,2,1999.0,2,upi,17,0.52,1
pay_038097,C3180,999,BANK_DECLINE,1,2,1,1998.0,6,card,2,0.84,0
pay_038098,C4328,9999,GATEWAY_ERROR,3,1,0,9999.0,1,upi,10,1.0,1
pay_038099,C4634,499,BANK_DECLINE,2,0,0,0.0,1,nach_mandate,9,1.0,0
pay_038100,C1655,999,MANDATE_FAILURE,2,21,0,20979.0,25,card,133,1.0,0
pay_038101,C6986,499,INSUFFICIENT_FUNDS,1,1,1,499.0,1,card,2,0.56,0
pay_038102,C1235,4999,INSUFFICIENT_FUNDS,2,21,0,104979.0,19,upi,29,1.0,1
pay_038103,C1988,499,EXPIRED_CARD,2,39,0,19461.0,29,netbanking,45,1.0,1
pay_038104,C2382,1999,INSUFFICIENT_FUNDS,1,32,0,63968.0,33,card,9,1.0,1
pay_038105,C6629,2999,INSUFFICIENT_FUNDS,4,19,0,56981.0,24,card,15,1.0,1
pay_038106,C3486,999,BANK_DECLINE,2,32,1,31968.0,38,netbanking,20,0.98,1
pay_038107,C2665,1999,BANK_DECLINE,1,1,0,1999.0,1,card,44,1.0,0
pay_038108,C4986,499,INSUFFICIENT_FUNDS,2,60,0,29940.0,69,upi,78,1.0,0
pay_038109,C9186,499,INSUFFICIENT_FUNDS,1,3,1,1497.0,1,card,6,0.57,1
pay_038110,C2823,9999,BANK_DECLINE,2,3,1,29997.0,3,card,4,0.8,1
pay_038111,C6828,499,EXPIRED_CARD,2,1,0,499.0,2,card,41,1.0,0
pay_038112,C6430,999,GATEWAY_ERROR,2,15,1,14985.0,17,upi,84,0.46,0
pay_038113,C6336,4999,BANK_DECLINE,1,2,2,9998.0,2,upi,1,0.38,0
pay_038114,C5088,999,BANK_DECLINE,2,3,0,2997.0,5,card,98,1.0,0
pay_038115,C1610,999,BANK_DECLINE,1,17,2,16983.0,13,upi,16,0.41,1
pay_038116,C4868,999,MANDATE_FAILURE,3,8,1,7992.0,9,card,18,0.96,0
pay_038117,C5325,1999,INSUFFICIENT_FUNDS,1,2,0,3998.0,2,upi,53,1.0,1
pay_038118,C5435,9999,INSUFFICIENT_FUNDS,1,11,0,109989.0,9,nach_mandate,70,1.0,1
pay_038119,C3163,499,GATEWAY_ERROR,2,3,0,1497.0,5,upi,53,1.0,0
pay_038120,C9262,2999,GATEWAY_ERROR,1,16,2,47984.0,11,card,33,0.73,1
pay_038121,C2749,1999,MANDATE_FAILURE,3,7,1,13993.0,10,upi,1,0.72,1
pay_038122,C5945,999,INSUFFICIENT_FUNDS,1,44,0,43956.0,55,upi,12,1.0,1
pay_038123,C6172,1999,INSUFFICIENT_FUNDS,2,22,0,43978.0,24,netbanking,17,1.0,1
pay_038124,C1341,2999,MANDATE_FAILURE,3,0,1,0.0,1,card,13,0.65,0
pay_038125,C5683,1999,BANK_DECLINE,3,2,3,3998.0,3,upi,49,0.82,0
pay_038126,C4831,999,INSUFFICIENT_FUNDS,1,35,0,34965.0,30,card,115,1.0,1
pay_038127,C3379,499,BANK_DECLINE,2,8,1,3992.0,10,netbanking,25,0.36,1
pay_038128,C7105,999,INSUFFICIENT_FUNDS,1,14,1,13986.0,18,netbanking,5,0.78,1
pay_038129,C4869,4999,INSUFFICIENT_FUNDS,1,8,1,39992.0,9,upi,21,0.34,0
pay_038130,C7068,1999,INSUFFICIENT_FUNDS,2,18,0,35982.0,19,card,5,1.0,1
pay_038131,C3439,999,GATEWAY_ERROR,1,4,0,3996.0,2,netbanking,81,1.0,1
pay_038132,C8906,499,EXPIRED_CARD,1,16,0,7984.0,17,netbanking,43,1.0,1
